1377	o0002464		UDUN	o0002464		udun	udun utun
1378	o0002244		UG	o0002244		ug	_
1379	o0000215	GIR3	GIR₃	o0000503	ug2	ug₂	_
1380	o0000575		UN	o0000575	ug3	ug₃	_
1381	o0001104	BAD3	BAD₃	o0001104	ug5	ug₅	ug₅ uŋ₅ uga₅ uk₅
1382	o0000114		BAD	o0000555	ug7	ug₇	_
1383	o0001724		|KI.SU.LU.EŠ₂.GAR|	o0001724		ugnim	_
1396			|SU.LU.SU.KI.GAR|			ugnimₓ	_
1397	o0002461		UGU	o0002461		ugu	ugu ugun₃
1398	o0000687		|A.KA|	o0000687	ugu2	ugu₂	_
1399	o0000717		|A.SAG|	o0000717	ugu3	ugu₃	_
1400	o0000289		KU	o0000289	ugu4	ugu₄	_
1401	o0000497		PA	o0000497		ugula	_
1402	o0000248	SIG7	SIG₇	o0000248	ugur2	ugur₂	ugur₂ ukur₅ agar₄
1403	o0001462		AH	o0001462		uh	_
1404	o0002500	UH2	UH₂	o0002500	uh2	uh₂	uh₂ uhu₂
1405	o0000295	KUSZU2	KUŠU₂	o0000295	uh3	uh₃	_
1406	o0002244		UG	o0002244		uk	_
1407	o0002555		UKKEN	o0002555		ukken	_
1408	o0001893		|LAL₂.DU|	o0001893	uku2	uku₂	_
1409	o0000241	HUL2	HUL₂	o0000241	ukusz2	ukuš₂	_
1410	o0002459		UL	o0002459		ul	ul mul₄
1411	o0000487		NU	o0000487	ul2	ul₂	_
1412	o0001363		KIB	o0001363	ul3	ul₃	_
1413	o0000214	GIR2	GIR₂@g	o0000214	ul4	ul₄	_
1414	o0002572	GISZGAL	GIŠGAL	o0002572	ulu3	ulu₃	_
1415			|BI.AŠ₂|			ulušinₓ	_
1416	o0000571		UM	o0000571		um	um umu
1417	o0000572		UMBIN	o0000572		umbin	_
1418	o0001375		|GIŠ.KUŠU₂|	o0001375		umma	_
1419	o0002478		|UB.ME|	o0001454	umma2	umma₂	_
1420	o0002524		|UM.ME|	o0002524		ummeda	_
1421	o0000663		|A.EDIN.A.LAL|	o0000663		ummu	_
1422	o0000664		|A.EDIN.LAL|	o0000664	ummu3	ummu₃	_
1429	o0031627		|EDIN.NA.A.LAL|	o0031627		ummuₓ	_
1430	o0000557	TUG2	TUG₂	o0000557	umusz	umuš	umuš uš₄
1431	o0000575		UN	o0000575		un	_
1432	o0000089		UNUG	o0000089		unu	unu unug
1433	o0002410		|TE.AB@g|	o0002410	unu2	unu₂	_
1434	o0000758		|AB₂.KU|	o0000758	unu3	unu₃	unu₃ unud utul udul
1435	o0002411		|TE.AB|	o0002411	unu6	unu₆	_
1438	o0002415		|TE.MUŠ₃|	o0002415		unuₓ	_
1439	o0000564		UB	o0000564		up	_
1440	o0002244		UG	o0002244		uq	_
1441	o0000576		UR	o0000576		ur	ur ura uru₁₃
1442	o0000585	UR2	UR₂	o0000585	ur2	ur₂	ur₂ uru₈
1443	o0001319	UR3	UR₃	o0001319	ur3	ur₃	_
1444	o0000588	UR4	UR₄	o0000588	ur4	ur₄	ur₄ ura₄
1445	o0001452		HAR	o0001452	ur5	ur₅	ur₅ ir₅ ura₅
1446	o0000579		URI	o0000579		uri	_
1447	o0002735		|ŠEŠ.AB@g|	o0002735	uri2	uri₂	_
1448	o0002834	SZESZ	ŠEŠ	o0000581	uri3	uri₃	uri₃ urin urun uru₃
1449	o0002736		|ŠEŠ.AB|	o0002736	uri5	uri₅	_
1450	o0000244		IB	o0000244		urta	_
1451	o0002561		|URU×GAN₂@t|	o0002561	uru11	uru₁₁	_
1452	o0001319	UR3	UR₃	o0001319	uru12	uru₁₂	_
1453	o0000173		EN	o0000173	uru16	uru₁₆	_
1454	o0002577	URU2	URU₂	o0002577	uru2	uru₂	uru₂ erim₆ erin₆
1455	o0000102		APIN	o0000102	uru4	uru₄	uru₄ ur₁₁
1456	o0000551	GUR8	GUR₈	o0000551	uru5	uru₅	uru₅ ur₁₂ ru₁₀
1457			|URU×A|	o0002553		urua	_
1458	o0000584		URUDU	o0000584		uruda	uruda urud urudu
1459			|UR₂×U₂.AŠ|	o0002586	urum2	urum₂	urum₂ murum₄ muru₄ uru₇ ur₉
1462	o0002597		|UR₂×U₂|			urumₓ	_
1463			|DUG.SILA₃.BUR|	o0001005		urₓ	_
1464	o0002714		UZ	o0002714		us	_
1465	o0000595	USZ	UŠ	o0000595	us2	us₂	_
1466	o0001433		USAN	o0001433		usan	_
1467	o0000231	USAN2	USAN₂	o0000231	usan2	usan₂	_
1468	o0002146	USAN3	USAN₃	o0002146	usan3	usan₃	_
1469	o0000595	USZ	UŠ	o0000595	usz	uš	_
1470	o0001613		|KA×BAD|	o0001613	usz11	uš₁₁	uš₁₁ uh₄
1471	o0000114		BAD	o0000555	usz2	uš₂	_
1472	o0000131	BUR2	BUR₂	o0000131	uszum	ušum	_
1473	o0001195		|GAL.BUR₂|	o0001195	uszumgal	ušumgal	_
1474		BUR2	BUR₂@g			ušumₓ	_
1475			|LAL₂.SAR|	o0001898	uszur	ušur	_
1476			|LAL.SAR|	o0001890	uszur2	ušur₂	_
1477			|LAL₂.LAGAB|	o0001896	uszur3	ušur₃	_
1478			|LAL.LAGAB|	o0001888	uszur4	ušur₄	ušur₄ usur₄
1480	o0001899		|LAL₂.TUG₂|	o0001899		ušurₓ	_
1481	o0000565		UD	o0000565		ut	_
1482	o0000565		UD	o0000565		utu	_
1483	o0002457	UTU2	UTU₂	o0002457	utu2	utu₂	_
1484		UTUL12	UTUL₁₂		utul12	utul₁₂	_
1485	o0002714		UZ	o0002714		uz	_
1486	o0000594	UZ3	UZ₃	o0000594	uz3	uz₃	_
1487	o0000592		UZU	o0000592		uzu	_
1488	o0001668		|KA×U₂|	o0001668	uzug5	uzug₅	uzug₅ usug₅ musug₅
1489	o0000502		PI	o0000502		wa	_
1490	o0000502		PI	o0000502		we	_
1491	o0000502		PI	o0000502		wi	_
1492	o0000502		PI	o0000502		wu	_
1493	o0000601		X	o0000601		x	_
1494	o0000603		ZA	o0000603		za	_
1495	o0000605		ZAG	o0000605	za3	za₃	za₃ zag sak₆ zak
1496	o0002649		|ZA.MUŠ₃@g.AB@g|	o0002649		zabala	_
1497	o0002647		|ZA.MUŠ₃.AB@g|	o0002647	zabala2	zabala₂	_
1498	o0002037		|MUŠ₃.AB@g|	o0002037	zabala3	zabala₃	_
1499	o0002042		|MUŠ₃.ZA.AB@g|	o0002042	zabala4	zabala₄	_
1500	o0002038		|MUŠ₃.AB|	o0002038	zabala5	zabala₅	_
1501	o0000740		|AB.MUŠ₃|	o0000740	zabala6	zabala₆	_
1506	o0000742		|AB@g.MUŠ₃.ZA|	o0000742		zabalaₓ	_
1507	o0002497		|UD.KA.BAR|	o0002497		zabar	_
1508	o0001661		|(KA×UD).BAR|	o0001661	zabar3	zabar₃	_
1509	o0000459		ZADIM	o0000459		zadim	_
1510	o0002837	SZID	ŠID	o0000485	zag3	zag₃	_
1511	o0000477		NE	o0000477		zah	_
1512			|HA.A|	o0001436	zah2	zah₂	zah₂ sah₆ saha₆ zaha₂
1514	o0000848	ZAH3	ZAH₃	o0000848	zah3	zah₃	_
1515	o0000479		NI	o0000479		zal	zal šal₃ šar₈ sal₃ sar₃ zar₂ zala
1516	o0000565		UD	o0000565		zalag	_
1517	o0000175		ERIM	o0000175	zalag2	zalag₂	_
1518	o0000605		ZAG	o0000605		zaq	_
1519	o0001832		ZAR	o0001832		zar	zar sur₈ zur₄ zal₂ sar₆ zara
1520	o0000536		SUM	o0000536	zar3	zar₃	_
1521	o0000609		ZI	o0000609		ze	_
1522	o0000608	ZI2	ZI₂	o0000608	ze2	ze₂	_
1523	o0000248	SIG7	SIG₇	o0000248		zeₓ	_
1524	o0000609		ZI	o0000609		zi	zi zig₃ zid
1525	o0000608	ZI2	ZI₂	o0000608	zi2	zi₂	_
1526	o0000178	SZE3	ŠE₃	o0000613	zi3	zi₃	zi₃ zid₂
1527	o0001717		|KI.NE|	o0001717	zi7	zi₇	_
1528	o0000870		ZIB	o0000870		zib	zib šib₄ zub₂ zip sip₃
1529	o0001814		ENGUR	o0001814		zigum	_
1530	o0001814		ENGUR	o0001814		zikum	_
1531	o0002490		|UD.GIŠ%GIŠ.NUN|	o0002490		zimbir	_
1532	o0221913		|UD.NUN.GIŠ%GIŠ|	o0221913		zimbirₓ	_
1533	o0001069		|EN.NUNUZ.ZI.AN.ŠEŠ.KI|	o0001069		zirru	_
1534	o0000110	ASZ2	AŠ₂	o0000612	ziz2	ziz₂	_
1535	o0002393		|TAG.TAG|	o0002393	ziz5	ziz₅	_
1536	o0000614		ZU	o0000614		zu	_
1537	o0000260		KA	o0000260	zu2	zu₂	_
1538	o0000273	GAM3	GAM₃	o0000615		zubi	_
1539	o0000260		KA	o0000260		zuh	_
1540	o0000617		ZUM	o0000617		zum	zum sum₂ sim₅
1541	o0000097		AMAR	o0000097		zur	_
1722	o0223485	SZAR2	ŠAR₂@c	o0223485	szar2	šar₂@c	_
1744	o0223336		BARIG@c	o0223336		barig@c	_
1749	o0000245	ESZE3	EŠE₃	o0000245	esze3	eše₃	_
1751	o0223467	GESZ'U	GEŠʾU@c	o0223467	gesz'u	gešʾu@c	_
1789	o0223385	BAN2	BAN₂@c	o0223385	ban2	ban₂@c	_
1790	o0000145		BARIG	o0000145		barig	_
1807	o0000003	BAN2	BAN₂	o0000003	ban2	ban₂	_
1808	o0000562	BUR'U	BURʾU	o0000562	bur'u	burʾu	_
1811	o0000006	GESZ'U	GEŠʾU	o0000006	gesz'u	gešʾu	_
1814	o0000199		IKU	o0000199		iku	_
1815	o0028134		IKU@c			iku@c	_
1816	o0000008	SZAR'U	ŠARʾU	o0000008	szar'u	šarʾu	_
1819	o0000561		U	o0000561		u	u un₂
1820	o0223334		U@c	o0223334		u@c	_
1828	o0000217	GESZ	GEŠ	o0000217	gesz	geš	geš ŋeš ŋiš giš giša kis₂ gez giz
1850	o0000106	ASZ	AŠ	o0000106	asz	aš	aš aša az₃ as₃
1851		ASZ	AŠ@45		asz	aš@45	_
1852	o0221914	ASZ	AŠ@c	o0221914	asz	aš@c	_
1853	o0000561	BUR3	BUR₃	o0000561	bur3	bur₃	bur₃ puzur buzur buru₃
1854	o0000145	DISZ	DIŠ	o0000145	disz	diš	diš deš duš₂ tiz tiš diša
1855		DISZ	DIŠ@v		disz	diš@v	_
1856	o0000007	GESZ2	GEŠ₂	o0000007	gesz2	geš₂	geš₂ ŋeš₂ gešu ŋiš₂ giš₂ ge₃ gi₃
1857	o0223469	GESZ2	GEŠ₂@c	o0223469	gesz2	geš₂@c	_
1858	o0002827	SZAR2	ŠAR₂	o0002827	szar2	šar₂	šar₂ šara₆ sar₂ sara₂ sare₂
1859	o0002827	SZARGAL	ŠARGAL	o0002827	szargal	šargal	o0000194		gal
